,ISBN,Image,Link,Name,Publisher_x,Label,Genre,Book-Title,Book-Author,Year-Of-Publication,Publisher_y,Image-URL-S,Image-URL-M,Image-URL-L,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
2400,812507479,0812507479.jpg,http://ecx.images-amazon.com/images/I/5158A1o%2BDsL.jpg,"People of the Lakes (The First North Americans series, Book 6)",Kathleen O'Neal Gear,15,Literature & Fiction,"People of the Lakes (The First North Americans series, Book 6)",Kathleen O'Neal Gear,1995,Tor Books,http://images.amazon.com/images/P/0812507479.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812507479.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812507479.01.LZZZZZZZ.jpg,,,,
2401,486209857,0486209857.jpg,http://ecx.images-amazon.com/images/I/51H8-%2BbNOkL.jpg,Two Little Savages (Dover Children's Classics),Ernest Seton-Thompson,15,Literature & Fiction,Two Little Savages,Ernest T. Seton,1950,Dover Publications,http://images.amazon.com/images/P/0486209857.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486209857.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486209857.01.LZZZZZZZ.jpg,,,,
2402,684863324,0684863324.jpg,http://ecx.images-amazon.com/images/I/51rZagKzZTL.jpg,GARDENS IN THE DUNES: A Novel,Leslie Marmon Silko,15,Literature & Fiction,GARDENS IN THE DUNES: A Novel,Leslie Marmon Silko,2000,Simon &amp; Schuster,http://images.amazon.com/images/P/0684863324.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684863324.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684863324.01.LZZZZZZZ.jpg,,,,
2403,812521501,0812521501.jpg,http://ecx.images-amazon.com/images/I/51P1PhZGETL.jpg,"People of the Fire (The First North Americans series, Book 2)",Kathleen O'Neal Gear,15,Literature & Fiction,"People of the Fire (The First North Americans series, Book 2)",Kathleen O'Neal Gear,1991,Tor Books,http://images.amazon.com/images/P/0812521501.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812521501.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812521501.01.LZZZZZZZ.jpg,,,,
2404,345471172,0345471172.jpg,http://ecx.images-amazon.com/images/I/51duWiZ1-DL.jpg,On Mystic Lake: A Novel (Ballantine Reader's Circle),Kristin Hannah,15,Literature & Fiction,On Mystic Lake (Ballantine Reader's Circle),KRISTIN HANNAH,2004,Ballantine Books,http://images.amazon.com/images/P/0345471172.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345471172.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345471172.01.LZZZZZZZ.jpg,,,,
2405,446523569,0446523569.jpg,http://ecx.images-amazon.com/images/I/41-lQ6H2%2BKL.jpg,Message in a Bottle,Nicholas Sparks,15,Literature & Fiction,Message in a Bottle,Nicholas Sparks,1998,Warner Books,http://images.amazon.com/images/P/0446523569.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446523569.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446523569.01.LZZZZZZZ.jpg,,,,
2406,345323750,0345323750.jpg,http://ecx.images-amazon.com/images/I/51BPISJndtL.jpg,The Life and Loves of a She Devil,Fay Weldon,15,Literature & Fiction,The Life and Loves of a She-Devil,Fay Weldon,1993,Ballantine Books,http://images.amazon.com/images/P/0345323750.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345323750.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345323750.01.LZZZZZZZ.jpg,,,,
2407,758200668,0758200668.jpg,http://ecx.images-amazon.com/images/I/51V5T1SX5NL.jpg,Green Calder Grass,Janet Dailey,15,Literature & Fiction,Green Calder Grass,Janet Dailey,2002,Kensington Publishing Corporation,http://images.amazon.com/images/P/0758200668.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0758200668.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0758200668.01.LZZZZZZZ.jpg,,,,
2408,525941290,0525941290.jpg,http://ecx.images-amazon.com/images/I/31T5XZ48T8L.gif,Infamous,Joan Collins,15,Literature & Fiction,Infamous,Joan Collins,1996,Penguin USA,http://images.amazon.com/images/P/0525941290.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525941290.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525941290.01.LZZZZZZZ.jpg,,,,
2409,312253044,0312253044.jpg,http://ecx.images-amazon.com/images/I/51C90YWAGRL.jpg,Liza's England,Pat Barker,15,Literature & Fiction,Liza's England,Pat Barker,2000,Picador USA,http://images.amazon.com/images/P/0312253044.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312253044.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312253044.01.LZZZZZZZ.jpg,,,,
2410,385489935,0385489935.jpg,http://ecx.images-amazon.com/images/I/51X5EMXA5AL.jpg,Dancing at the Harvest Moon,K.C. McKinnon,15,Literature & Fiction,Dancing at the Harvest Moon: A Novel,K. C. McKinnon,1997,Doubleday Books,http://images.amazon.com/images/P/0385489935.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385489935.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385489935.01.LZZZZZZZ.jpg,,,,
2411,767913000,0767913000.jpg,http://ecx.images-amazon.com/images/I/41Co828HUwL.jpg,Fourplay: A Novel,Jane Moore,15,Literature & Fiction,Fourplay: A Novel,Jane Moore,2002,Broadway Books,http://images.amazon.com/images/P/0767913000.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767913000.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767913000.01.LZZZZZZZ.jpg,,,,
2412,966620208,0966620208.jpg,http://ecx.images-amazon.com/images/I/519CYRM33QL.jpg,Maggie May's Diary,Thomas E. Coughlin,15,Literature & Fiction,Maggie May's Diary,Thomas E. Coughlin,1998,Fitzgerald &amp; LaChapelle Publishing,http://images.amazon.com/images/P/0966620208.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0966620208.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0966620208.01.LZZZZZZZ.jpg,,,,
2413,316314927,0316314927.jpg,http://ecx.images-amazon.com/images/I/41CTT2cnmqL.jpg,Sarah Conley,Ellen Gilchrist,15,Literature & Fiction,Sarah Conley,Ellen Gilchrist,1998,Back Bay Books,http://images.amazon.com/images/P/0316314927.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316314927.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316314927.01.LZZZZZZZ.jpg,,,,
2414,60188952,0060188952.jpg,http://ecx.images-amazon.com/images/I/518XJKJ49ML.jpg,Bread Alone: A Novel,Judith Ryan Hendricks,15,Literature & Fiction,Bread Alone,Judith Ryan Hendricks,2001,William Morrow &amp; Company,http://images.amazon.com/images/P/0060188952.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060188952.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060188952.01.LZZZZZZZ.jpg,,,,
2415,375506039,0375506039.jpg,http://ecx.images-amazon.com/images/I/51KBJFZBPJL.jpg,Open House,Elizabeth Berg,15,Literature & Fiction,Open House,Elizabeth Berg,2000,Random House Trade,http://images.amazon.com/images/P/0375506039.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375506039.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375506039.01.LZZZZZZZ.jpg,,,,
2416,037575931X,037575931X.jpg,http://ecx.images-amazon.com/images/I/41hlOq9gS6L.jpg,Crossing to Safety (Modern Library Classics),Wallace Earle Stegner,15,Literature & Fiction,Crossing to Safety (Modern Library Classics),Wallace Earle Stegner,2002,Modern Library,http://images.amazon.com/images/P/037575931X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037575931X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037575931X.01.LZZZZZZZ.jpg,,,,
2417,61097314,0061097314.jpg,http://ecx.images-amazon.com/images/I/51Q18Al-jdL.jpg,The Bean Trees: A Novel,Barbara Kingsolver,15,Literature & Fiction,The Bean Trees,Barbara Kingsolver,1998,HarperTorch,http://images.amazon.com/images/P/0061097314.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061097314.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061097314.01.LZZZZZZZ.jpg,,,,
2418,802135196,0802135196.jpg,http://ecx.images-amazon.com/images/I/41vVA3MS2fL.jpg,Valley of the Dolls,Jacqueline Susann,15,Literature & Fiction,Valley of the Dolls: A Novel,Jacqueline Susann,1997,Grove Press,http://images.amazon.com/images/P/0802135196.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802135196.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802135196.01.LZZZZZZZ.jpg,,,,
2419,385337663,0385337663.jpg,http://ecx.images-amazon.com/images/I/516aaXzosML.jpg,Summer Sisters: A Novel,Judy Blume,15,Literature & Fiction,Summer Sisters,JUDY BLUME,2003,Delta,http://images.amazon.com/images/P/0385337663.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385337663.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385337663.01.LZZZZZZZ.jpg,,,,
2420,486406482,0486406482.jpg,http://ecx.images-amazon.com/images/I/51j4j-KvEjL.jpg,Emma (Dover Thrift Editions),Jane Austen,15,Literature & Fiction,Emma (Dover Thrift Editions),Jane Austen,1999,Dover Publications,http://images.amazon.com/images/P/0486406482.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486406482.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486406482.01.LZZZZZZZ.jpg,,,,
2421,141439580,0141439580.jpg,http://ecx.images-amazon.com/images/I/41jmSLFTSaL.jpg,Emma (Penguin Classics),Jane Austen,15,Literature & Fiction,Emma (Penguin Classics),Jane Austen,2003,Penguin Books,http://images.amazon.com/images/P/0141439580.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0141439580.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0141439580.01.LZZZZZZZ.jpg,,,,
2422,141439831,0141439831.jpg,http://ecx.images-amazon.com/images/I/5104vqDWpLL.jpg,Vanity Fair (Penguin Classics),William Makepeace Thackeray,15,Literature & Fiction,Vanity Fair (Penguin Classics),William Makepeace Thackeray,2003,Penguin Books,http://images.amazon.com/images/P/0141439831.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0141439831.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0141439831.01.LZZZZZZZ.jpg,,,,
2423,452282209,0452282209.jpg,http://ecx.images-amazon.com/images/I/51IYPr9ccWL.jpg,Sugar: A Novel,Bernice L. McFadden,15,Literature & Fiction,Sugar,Bernice L. McFadden,2001,Plume Books,http://images.amazon.com/images/P/0452282209.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452282209.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452282209.01.LZZZZZZZ.jpg,,,,
2424,60080841,0060080841.jpg,http://ecx.images-amazon.com/images/I/41ZJJyAbXxL.jpg,The Stepford Wives,Ira Levin,15,Literature & Fiction,The Stepford Wives,Ira Levin,2002,Perennial,http://images.amazon.com/images/P/0060080841.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060080841.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060080841.01.LZZZZZZZ.jpg,,,,
2425,074326018X,074326018X.jpg,http://ecx.images-amazon.com/images/I/51ZDoFMLe0L.jpg,An Elm Creek Quilts Sampler: The First Three Novels in the Popular Series (The Elm Creek Quilts),Jennifer Chiaverini,15,Literature & Fiction,An Elm Creek Quilts Sampler: The First Three Novels in the Popular Series (Elm Creek Quilters Novels),Jennifer Chiaverini,2003,Simon &amp; Schuster,http://images.amazon.com/images/P/074326018X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/074326018X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/074326018X.01.LZZZZZZZ.jpg,,,,
2426,385420137,0385420137.jpg,http://ecx.images-amazon.com/images/I/51ouXSnf4EL.jpg,The Mixquiahuala Letters,Ana Castillo,15,Literature & Fiction,The Mixquiahuala Letters,Ana Castillo,1992,Anchor,http://images.amazon.com/images/P/0385420137.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385420137.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385420137.01.LZZZZZZZ.jpg,,,,
2427,1559212268,1559212268.jpg,http://ecx.images-amazon.com/images/I/51VQSRETAAL.jpg,Jane and Prudence,Barbara Pym,15,Literature & Fiction,Jane and Prudence,Barbara Pym,1999,Moyer Bell Ltd.,http://images.amazon.com/images/P/1559212268.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1559212268.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1559212268.01.LZZZZZZZ.jpg,,,,
2428,425193942,0425193942.jpg,http://ecx.images-amazon.com/images/I/515L4ZGn69L.jpg,Sullivan's Island (Lowcountry Tales),Dorothea Benton Frank,15,Literature & Fiction,Sullivan's Island: A Lowcountry Tale,Dorothea Benton Frank,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425193942.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425193942.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425193942.01.LZZZZZZZ.jpg,,,,
2429,671686151,0671686151.jpg,http://ecx.images-amazon.com/images/I/517eTN-wY9L.jpg,Then She Found Me,Elinor Lipman,15,Literature & Fiction,Then She Found Me,Elinor Lipman,1991,Washington Square Press,http://images.amazon.com/images/P/0671686151.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671686151.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671686151.01.LZZZZZZZ.jpg,,,,
2430,345423291,0345423291.jpg,http://ecx.images-amazon.com/images/I/41wWY8UlFDL.jpg,What We Keep: A Novel (Ballantine Reader's Circle),Elizabeth Berg,15,Literature & Fiction,What We Keep : A Novel (Ballantine Reader's Circle),Elizabeth Berg,1999,Ballantine Books,http://images.amazon.com/images/P/0345423291.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345423291.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345423291.01.LZZZZZZZ.jpg,,,,
2431,684853906,0684853906.jpg,http://ecx.images-amazon.com/images/I/51eNtMXnrWL.jpg,Terms of Endearment: A Novel,Larry McMurtry,15,Literature & Fiction,TERMS OF ENDEARMENT : A Novel,Larry McMurtry,1999,Simon &amp; Schuster,http://images.amazon.com/images/P/0684853906.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684853906.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684853906.01.LZZZZZZZ.jpg,,,,
2432,671038184,0671038184.jpg,http://ecx.images-amazon.com/images/I/51QbKcD2F3L.jpg,Jewel (Oprah's Book Club),Bret Lott,15,Literature & Fiction,Jewel,Bret Lott,1999,Washington Square Press,http://images.amazon.com/images/P/0671038184.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671038184.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671038184.01.LZZZZZZZ.jpg,,,,
2433,385318227,0385318227.jpg,http://ecx.images-amazon.com/images/I/51p7mYeq4dL.jpg,Zenzele: A Letter for My Daughter,J. Nozipo Maraire,15,Literature & Fiction,Zenzele: A Letter for My Daughter,J. Nozipo Maraire,1997,Delta Trade Paperbacks,http://images.amazon.com/images/P/0385318227.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385318227.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385318227.01.LZZZZZZZ.jpg,,,,
2434,60090367,0060090367.jpg,http://ecx.images-amazon.com/images/I/51qz6HAG2%2BL.jpg,Watermelon,Marian Keyes,15,Literature & Fiction,Watermelon,Marian Keyes,2002,Perennial,http://images.amazon.com/images/P/0060090367.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060090367.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060090367.01.LZZZZZZZ.jpg,,,,
2435,385502532,0385502532.jpg,http://ecx.images-amazon.com/images/I/51JNtoLz%2BAL.jpg,Drowning Ruth: A Novel (Oprah's Book Club),Christina Schwarz,15,Literature & Fiction,Drowning Ruth,Christina Schwarz,2000,Doubleday,http://images.amazon.com/images/P/0385502532.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385502532.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385502532.01.LZZZZZZZ.jpg,,,,
2436,142000345,0142000345.jpg,http://ecx.images-amazon.com/images/I/51Fx7Tv53ZL.jpg,A Common Life: The Wedding Story (The Mitford Years #6),Jan Karon,15,Literature & Fiction,"A Common Life: The Wedding Story (Beloved Mitford, No. 6)",Jan Karon,2002,Viking Books,http://images.amazon.com/images/P/0142000345.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142000345.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142000345.01.LZZZZZZZ.jpg,,,,
2437,044020805X,044020805X.jpg,http://ecx.images-amazon.com/images/I/51S6JB66x8L.jpg,Natchez Flame,Kat Martin,15,Literature & Fiction,Natchez Flame,Kat Martin,1994,Dell,http://images.amazon.com/images/P/044020805X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044020805X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044020805X.01.LZZZZZZZ.jpg,,,,
2438,038531437X,038531437X.jpg,http://ecx.images-amazon.com/images/I/4171P08CZBL.jpg,The Wedding,Danielle Steel,15,Literature & Fiction,The Wedding,Danielle Steel,2000,Delacorte Press,http://images.amazon.com/images/P/038531437X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038531437X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038531437X.01.LZZZZZZZ.jpg,,,,
2439,385335830,0385335830.jpg,http://ecx.images-amazon.com/images/I/518b4A8-EHL.jpg,Diary of a Mad Bride,Laura Wolf,15,Literature & Fiction,Diary of a Mad Bride (Summer Display Opportunity),Laura Wolf,2002,Delta,http://images.amazon.com/images/P/0385335830.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385335830.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385335830.01.LZZZZZZZ.jpg,,,,
2440,380818973,0380818973.jpg,http://ecx.images-amazon.com/images/I/417u52UwzYL.jpg,Asking for Trouble: A Novel,Elizabeth Young,15,Literature & Fiction,Asking for Trouble: A Novel,Elizabeth Young,2001,Avon Trade,http://images.amazon.com/images/P/0380818973.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380818973.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380818973.01.LZZZZZZZ.jpg,,,,
2441,1559212640,1559212640.jpg,http://ecx.images-amazon.com/images/I/51rDQP1S9sL.jpg,Some Tame Gazelle,Barbara Pym,15,Literature & Fiction,Some Tame Gazelle,Barbara Pym,1999,Moyer Bell Ltd.,http://images.amazon.com/images/P/1559212640.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1559212640.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1559212640.01.LZZZZZZZ.jpg,,,,
2442,312278284,0312278284.jpg,http://ecx.images-amazon.com/images/I/51N-fpgePTL.jpg,The Easter Parade: A Novel,Richard Yates,15,Literature & Fiction,The Easter Parade : A Novel,Richard Yates,2001,Picador,http://images.amazon.com/images/P/0312278284.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312278284.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312278284.01.LZZZZZZZ.jpg,,,,
2443,743470346,0743470346.jpg,http://ecx.images-amazon.com/images/I/51%2Bi4EFFfML.jpg,My Favorite Mistake,Beth Kendrick,15,Literature & Fiction,My Favorite Mistake,Beth Kendrick,2004,Downtown Press,http://images.amazon.com/images/P/0743470346.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743470346.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743470346.01.LZZZZZZZ.jpg,,,,
2444,385475721,0385475721.jpg,http://ecx.images-amazon.com/images/I/51BE6XXR5TL.jpg,The Blind Assassin,Margaret Atwood,15,Literature & Fiction,The Blind Assassin,Margaret Atwood,2000,Nan A. Talese,http://images.amazon.com/images/P/0385475721.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385475721.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385475721.01.LZZZZZZZ.jpg,,,,
2445,385467869,0385467869.jpg,http://ecx.images-amazon.com/images/I/51uPWCvq43L.jpg,In Search of Satisfaction,J. California Cooper,15,Literature & Fiction,In Search of Satisfaction,J. California Cooper,1995,Anchor,http://images.amazon.com/images/P/0385467869.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385467869.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385467869.01.LZZZZZZZ.jpg,,,,
2446,345450736,0345450736.jpg,http://ecx.images-amazon.com/images/I/41WPJHMBXHL.jpg,Between Sisters,Kristin Hannah,15,Literature & Fiction,"Between Sisters (Hannah, Kristin)",KRISTIN HANNAH,2003,Ballantine Books,http://images.amazon.com/images/P/0345450736.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345450736.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345450736.01.LZZZZZZZ.jpg,,,,
2447,393960420,0393960420.jpg,http://ecx.images-amazon.com/images/I/5153M8QPP4L.jpg,Sister Carrie (Norton Critical Editions),Theodore Dreiser,15,Literature & Fiction,"Sister Carrie: An Authoritative Text, Backgrounds, and Sources Criticism (Norton Critical Editions)",Theodore Dreiser,1991,W. W. Norton &amp; Company,http://images.amazon.com/images/P/0393960420.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393960420.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393960420.01.LZZZZZZZ.jpg,,,,
